"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Title","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","imdbID","Type","totalSeasons","Season","Episode","seriesID","IMDb","Metacritic","RottenTomatoes","Rating","Rated.Date","Prime","Amazon.Type"
"Best Animated Feature Film",NA,"Rich Moore, Phil Johnston, Clark Spencer","91-2019","tt5848272","Ralph Breaks the Internet","nm0601781","Rich Moore",NA,NA,"Ralph Breaks the Internet",2018,"PG","21 Nov 2018","112 min","Animation, Adventure, Comedy","Phil Johnston, Rich Moore","Phil Johnston, Pamela Ribon, Rich Moore","John C. Reilly, Sarah Silverman, Gal Gadot","Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.","English","United States","Nominated for 1 Oscar. 3 wins & 67 nominations total","https://m.media-amazon.com/images/M/MV5BMTYyNzEyNDAzOV5BMl5BanBnXkFtZTgwNTk3NDczNjM@._V1_SX300.jpg","71","7.0","149,661","tt5848272","movie",NA,NA,NA,NA,"7.0/10","71/100","88%",5,2021-07-14,NA,NA
"Best Animated Feature Film",NA,"Rich Moore, Phil Johnston, Clark Spencer","91-2019","tt5848272","Ralph Breaks the Internet","nm1601882","Phil Johnston",NA,NA,"Ralph Breaks the Internet",2018,"PG","21 Nov 2018","112 min","Animation, Adventure, Comedy","Phil Johnston, Rich Moore","Phil Johnston, Pamela Ribon, Rich Moore","John C. Reilly, Sarah Silverman, Gal Gadot","Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.","English","United States","Nominated for 1 Oscar. 3 wins & 67 nominations total","https://m.media-amazon.com/images/M/MV5BMTYyNzEyNDAzOV5BMl5BanBnXkFtZTgwNTk3NDczNjM@._V1_SX300.jpg","71","7.0","149,661","tt5848272","movie",NA,NA,NA,NA,"7.0/10","71/100","88%",5,2021-07-14,NA,NA
"Best Animated Feature Film",NA,"Rich Moore, Phil Johnston, Clark Spencer","91-2019","tt5848272","Ralph Breaks the Internet","nm1192875","Clark Spencer",NA,NA,"Ralph Breaks the Internet",2018,"PG","21 Nov 2018","112 min","Animation, Adventure, Comedy","Phil Johnston, Rich Moore","Phil Johnston, Pamela Ribon, Rich Moore","John C. Reilly, Sarah Silverman, Gal Gadot","Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.","English","United States","Nominated for 1 Oscar. 3 wins & 67 nominations total","https://m.media-amazon.com/images/M/MV5BMTYyNzEyNDAzOV5BMl5BanBnXkFtZTgwNTk3NDczNjM@._V1_SX300.jpg","71","7.0","149,661","tt5848272","movie",NA,NA,NA,NA,"7.0/10","71/100","88%",5,2021-07-14,NA,NA
"Best Animated Feature Film","Winner","Josh Cooley, Mark Nielsen, Jonas Rivera","92-2020","tt1979376","Toy Story 4","nm2155757","Josh Cooley",NA,NA,"Toy Story 4",2019,"G","21 Jun 2019","100 min","Animation, Adventure, Comedy","Josh Cooley","John Lasseter, Andrew Stanton, Josh Cooley","Tom Hanks, Tim Allen, Annie Potts","When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","English","United States","Won 1 Oscar. 57 wins & 67 nominations total","https://m.media-amazon.com/images/M/MV5BMTYzMDM4NzkxOV5BMl5BanBnXkFtZTgwNzM1Mzg2NzM@._V1_SX300.jpg","84","7.7","231,159","tt1979376","movie",NA,NA,NA,NA,"7.7/10","84/100","97%",7,2021-07-09,NA,NA
"Best Animated Feature Film","Winner","Josh Cooley, Mark Nielsen, Jonas Rivera","92-2020","tt1979376","Toy Story 4","nm0630923","Mark Nielsen",NA,NA,"Toy Story 4",2019,"G","21 Jun 2019","100 min","Animation, Adventure, Comedy","Josh Cooley","John Lasseter, Andrew Stanton, Josh Cooley","Tom Hanks, Tim Allen, Annie Potts","When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","English","United States","Won 1 Oscar. 57 wins & 67 nominations total","https://m.media-amazon.com/images/M/MV5BMTYzMDM4NzkxOV5BMl5BanBnXkFtZTgwNzM1Mzg2NzM@._V1_SX300.jpg","84","7.7","231,159","tt1979376","movie",NA,NA,NA,NA,"7.7/10","84/100","97%",7,2021-07-09,NA,NA
"Best Animated Feature Film","Winner","Josh Cooley, Mark Nielsen, Jonas Rivera","92-2020","tt1979376","Toy Story 4","nm0729304","Jonas Rivera",NA,NA,"Toy Story 4",2019,"G","21 Jun 2019","100 min","Animation, Adventure, Comedy","Josh Cooley","John Lasseter, Andrew Stanton, Josh Cooley","Tom Hanks, Tim Allen, Annie Potts","When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","English","United States","Won 1 Oscar. 57 wins & 67 nominations total","https://m.media-amazon.com/images/M/MV5BMTYzMDM4NzkxOV5BMl5BanBnXkFtZTgwNzM1Mzg2NzM@._V1_SX300.jpg","84","7.7","231,159","tt1979376","movie",NA,NA,NA,NA,"7.7/10","84/100","97%",7,2021-07-09,NA,NA
"Best Animated Feature Film",NA,"Dean DeBlois, Bradford Lewis, Bonnie Arnold","92-2020","tt2386490","How to Train Your Dragon: The Hidden World","nm0213450","Dean DeBlois",NA,NA,"How to Train Your Dragon: The Hidden World",2019,"PG","22 Feb 2019","104 min","Animation, Action, Adventure","Dean DeBlois","Dean DeBlois, Cressida Cowell","Jay Baruchel, America Ferrera, F. Murray Abraham","When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.","English","United States, Japan","Nominated for 1 Oscar. 5 wins & 65 nominations total","https://m.media-amazon.com/images/M/MV5BMjIwMDIwNjAyOF5BMl5BanBnXkFtZTgwNDE1MDc2NTM@._V1_SX300.jpg","71","7.5","119,103","tt2386490","movie",NA,NA,NA,NA,"7.5/10","71/100","90%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Dean DeBlois, Bradford Lewis, Bonnie Arnold","92-2020","tt2386490","How to Train Your Dragon: The Hidden World","nm0506977","Bradford Lewis",NA,NA,"How to Train Your Dragon: The Hidden World",2019,"PG","22 Feb 2019","104 min","Animation, Action, Adventure","Dean DeBlois","Dean DeBlois, Cressida Cowell","Jay Baruchel, America Ferrera, F. Murray Abraham","When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.","English","United States, Japan","Nominated for 1 Oscar. 5 wins & 65 nominations total","https://m.media-amazon.com/images/M/MV5BMjIwMDIwNjAyOF5BMl5BanBnXkFtZTgwNDE1MDc2NTM@._V1_SX300.jpg","71","7.5","119,103","tt2386490","movie",NA,NA,NA,NA,"7.5/10","71/100","90%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Dean DeBlois, Bradford Lewis, Bonnie Arnold","92-2020","tt2386490","How to Train Your Dragon: The Hidden World","nm0036366","Bonnie Arnold",NA,NA,"How to Train Your Dragon: The Hidden World",2019,"PG","22 Feb 2019","104 min","Animation, Action, Adventure","Dean DeBlois","Dean DeBlois, Cressida Cowell","Jay Baruchel, America Ferrera, F. Murray Abraham","When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.","English","United States, Japan","Nominated for 1 Oscar. 5 wins & 65 nominations total","https://m.media-amazon.com/images/M/MV5BMjIwMDIwNjAyOF5BMl5BanBnXkFtZTgwNDE1MDc2NTM@._V1_SX300.jpg","71","7.5","119,103","tt2386490","movie",NA,NA,NA,NA,"7.5/10","71/100","90%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"JÃ©rÃ©my Clapin, Marc Du Pontavice","92-2020","tt9806192","I Lost My Body","nm3021346","JÃ©rÃ©my Clapin",NA,NA,"I Lost My Body",2019,"TV-MA","15 Nov 2019","81 min","Animation, Drama, Fantasy","Jérémy Clapin","Jérémy Clapin, Guillaume Laurant","Hakim Faris, Victoire Du Bois, Patrick d'Assumçao","A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.","French","France","Nominated for 1 Oscar. 31 wins & 56 nominations total","https://m.media-amazon.com/images/M/MV5BZmRhYjIwNmItNzg2Ny00MWMwLWIyMTItMmZkYmM0ODEwOTEyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","81","7.6","30,796","tt9806192","movie",NA,NA,NA,NA,"7.6/10","81/100","96%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"JÃ©rÃ©my Clapin, Marc Du Pontavice","92-2020","tt9806192","I Lost My Body","nm0238941","Marc Du Pontavice",NA,NA,"I Lost My Body",2019,"TV-MA","15 Nov 2019","81 min","Animation, Drama, Fantasy","Jérémy Clapin","Jérémy Clapin, Guillaume Laurant","Hakim Faris, Victoire Du Bois, Patrick d'Assumçao","A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.","French","France","Nominated for 1 Oscar. 31 wins & 56 nominations total","https://m.media-amazon.com/images/M/MV5BZmRhYjIwNmItNzg2Ny00MWMwLWIyMTItMmZkYmM0ODEwOTEyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","81","7.6","30,796","tt9806192","movie",NA,NA,NA,NA,"7.6/10","81/100","96%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Sergio Pablos, Jinko Gotoh, Marisa Roman","92-2020","tt4729430","Klaus","nm0655053","Sergio Pablos",NA,NA,"Klaus",2019,"PG","15 Nov 2019","96 min","Animation, Adventure, Comedy","Sergio Pablos, Carlos Martínez López","Sergio Pablos, Jim Mahoney, Zach Lewis","Jason Schwartzman, J.K. Simmons, Rashida Jones","A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","English, Saami","Spain, United Kingdom","Nominated for 1 Oscar. 11 wins & 26 nominations total","https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","65","8.2","136,043","tt4729430","movie",NA,NA,NA,NA,"8.2/10","65/100","94%",7,2021-07-11,NA,NA
"Best Animated Feature Film",NA,"Sergio Pablos, Jinko Gotoh, Marisa Roman","92-2020","tt4729430","Klaus","nm1380146","Jinko Gotoh",NA,NA,"Klaus",2019,"PG","15 Nov 2019","96 min","Animation, Adventure, Comedy","Sergio Pablos, Carlos Martínez López","Sergio Pablos, Jim Mahoney, Zach Lewis","Jason Schwartzman, J.K. Simmons, Rashida Jones","A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","English, Saami","Spain, United Kingdom","Nominated for 1 Oscar. 11 wins & 26 nominations total","https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","65","8.2","136,043","tt4729430","movie",NA,NA,NA,NA,"8.2/10","65/100","94%",7,2021-07-11,NA,NA
"Best Animated Feature Film",NA,"Sergio Pablos, Jinko Gotoh, Marisa Roman","92-2020","tt4729430","Klaus","nm9282610","Marisa Roman",NA,NA,"Klaus",2019,"PG","15 Nov 2019","96 min","Animation, Adventure, Comedy","Sergio Pablos, Carlos Martínez López","Sergio Pablos, Jim Mahoney, Zach Lewis","Jason Schwartzman, J.K. Simmons, Rashida Jones","A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","English, Saami","Spain, United Kingdom","Nominated for 1 Oscar. 11 wins & 26 nominations total","https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","65","8.2","136,043","tt4729430","movie",NA,NA,NA,NA,"8.2/10","65/100","94%",7,2021-07-11,NA,NA
"Best Animated Feature Film",NA,"Chris Butler, Arianne Sutner, Travis Knight","92-2020","tt6348138","Missing Link","nm2752098","Chris Butler",NA,NA,"Missing Link",2019,"PG","12 Apr 2019","93 min","Animation, Adventure, Comedy","Chris Butler","Chris Butler","Hugh Jackman, David Walliams, Stephen Fry","Mr. Link recruits explorer Sir Lionel Frost to help find his long-lost relatives in the fabled valley of Shangri-La. Along with adventurer Adelina Fortnight, this trio of explorers travel the world to help their new friend.","English, Spanish, Tibetan","Canada, United States","Nominated for 1 Oscar. 5 wins & 44 nominations total","https://m.media-amazon.com/images/M/MV5BMWFmNWZmZWYtMWM3OC00YTYyLWIxNDMtOTRjNzhiYWQ0MDIwXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_SX300.jpg","68","6.7","24,902","tt6348138","movie",NA,NA,NA,NA,"6.7/10","68/100","88%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Chris Butler, Arianne Sutner, Travis Knight","92-2020","tt6348138","Missing Link","nm1750312","Arianne Sutner",NA,NA,"Missing Link",2019,"PG","12 Apr 2019","93 min","Animation, Adventure, Comedy","Chris Butler","Chris Butler","Hugh Jackman, David Walliams, Stephen Fry","Mr. Link recruits explorer Sir Lionel Frost to help find his long-lost relatives in the fabled valley of Shangri-La. Along with adventurer Adelina Fortnight, this trio of explorers travel the world to help their new friend.","English, Spanish, Tibetan","Canada, United States","Nominated for 1 Oscar. 5 wins & 44 nominations total","https://m.media-amazon.com/images/M/MV5BMWFmNWZmZWYtMWM3OC00YTYyLWIxNDMtOTRjNzhiYWQ0MDIwXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_SX300.jpg","68","6.7","24,902","tt6348138","movie",NA,NA,NA,NA,"6.7/10","68/100","88%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Chris Butler, Arianne Sutner, Travis Knight","92-2020","tt6348138","Missing Link","nm1325899","Travis Knight",NA,NA,"Missing Link",2019,"PG","12 Apr 2019","93 min","Animation, Adventure, Comedy","Chris Butler","Chris Butler","Hugh Jackman, David Walliams, Stephen Fry","Mr. Link recruits explorer Sir Lionel Frost to help find his long-lost relatives in the fabled valley of Shangri-La. Along with adventurer Adelina Fortnight, this trio of explorers travel the world to help their new friend.","English, Spanish, Tibetan","Canada, United States","Nominated for 1 Oscar. 5 wins & 44 nominations total","https://m.media-amazon.com/images/M/MV5BMWFmNWZmZWYtMWM3OC00YTYyLWIxNDMtOTRjNzhiYWQ0MDIwXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_SX300.jpg","68","6.7","24,902","tt6348138","movie",NA,NA,NA,NA,"6.7/10","68/100","88%",NA,NA,NA,NA
"Best Animated Feature Film","Winner","Pete Docter, Dana Murray","93-2021","tt2948372","Soul","nm0230032","Pete Docter",NA,NA,"Soul",2020,"PG","25 Dec 2020","100 min","Animation, Adventure, Comedy","Pete Docter, Kemp Powers","Pete Docter, Mike Jones, Kemp Powers","Jamie Foxx, Tina Fey, Graham Norton","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","English, Korean, Inuktitut","United States","Won 2 Oscars. 118 wins & 92 nominations total","https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_SX300.jpg","83","8.1","293,636","tt2948372","movie",NA,NA,NA,NA,"8.1/10","83/100","95%",9,2021-07-09,NA,NA
"Best Animated Feature Film","Winner","Pete Docter, Dana Murray","93-2021","tt2948372","Soul","nm1733918","Dana Murray",NA,NA,"Soul",2020,"PG","25 Dec 2020","100 min","Animation, Adventure, Comedy","Pete Docter, Kemp Powers","Pete Docter, Mike Jones, Kemp Powers","Jamie Foxx, Tina Fey, Graham Norton","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","English, Korean, Inuktitut","United States","Won 2 Oscars. 118 wins & 92 nominations total","https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_SX300.jpg","83","8.1","293,636","tt2948372","movie",NA,NA,NA,NA,"8.1/10","83/100","95%",9,2021-07-09,NA,NA
"Best Animated Feature Film",NA,"Richard Phelan, Will Becher, Paul Kewley","93-2021","tt6193408","A Shaun the Sheep Movie: Farmageddon","nm4503368","Richard Phelan",NA,NA,"A Shaun the Sheep Movie: Farmageddon",2019,"G","14 Feb 2020","86 min","Animation, Adventure, Comedy","Will Becher, Richard Phelan","Mark Burton, Jon Brown, Richard Starzak","Justin Fletcher, John Sparkes, Amalia Vitale","When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.","English","United Kingdom, France, Belgium, United States","Nominated for 1 Oscar. 2 wins & 19 nominations total","https://m.media-amazon.com/images/M/MV5BNTdjZjBkMDMtODBlNi00N2E0LWE1OGItOTgxODNmMDkzNGJmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg","79","6.8","13,055","tt6193408","movie",NA,NA,NA,NA,"6.8/10","79/100","96%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Richard Phelan, Will Becher, Paul Kewley","93-2021","tt6193408","A Shaun the Sheep Movie: Farmageddon","nm2192511","Will Becher",NA,NA,"A Shaun the Sheep Movie: Farmageddon",2019,"G","14 Feb 2020","86 min","Animation, Adventure, Comedy","Will Becher, Richard Phelan","Mark Burton, Jon Brown, Richard Starzak","Justin Fletcher, John Sparkes, Amalia Vitale","When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.","English","United Kingdom, France, Belgium, United States","Nominated for 1 Oscar. 2 wins & 19 nominations total","https://m.media-amazon.com/images/M/MV5BNTdjZjBkMDMtODBlNi00N2E0LWE1OGItOTgxODNmMDkzNGJmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg","79","6.8","13,055","tt6193408","movie",NA,NA,NA,NA,"6.8/10","79/100","96%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Richard Phelan, Will Becher, Paul Kewley","93-2021","tt6193408","A Shaun the Sheep Movie: Farmageddon","nm1385754","Paul Kewley",NA,NA,"A Shaun the Sheep Movie: Farmageddon",2019,"G","14 Feb 2020","86 min","Animation, Adventure, Comedy","Will Becher, Richard Phelan","Mark Burton, Jon Brown, Richard Starzak","Justin Fletcher, John Sparkes, Amalia Vitale","When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.","English","United Kingdom, France, Belgium, United States","Nominated for 1 Oscar. 2 wins & 19 nominations total","https://m.media-amazon.com/images/M/MV5BNTdjZjBkMDMtODBlNi00N2E0LWE1OGItOTgxODNmMDkzNGJmXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg","79","6.8","13,055","tt6193408","movie",NA,NA,NA,NA,"6.8/10","79/100","96%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Dan Scanlon, Kori Rae","93-2021","tt7146812","Onward","nm0768959","Dan Scanlon",NA,NA,"Onward",2020,"PG","06 Mar 2020","102 min","Animation, Adventure, Comedy","Dan Scanlon","Dan Scanlon, Keith Bunin, Jason Headley","Tom Holland, Chris Pratt, Julia Louis-Dreyfus","Two elven brothers embark on a quest to bring their father back for one day.","English","United States","Nominated for 1 Oscar. 4 wins & 64 nominations total","https://m.media-amazon.com/images/M/MV5BMTZlYzk3NzQtMmViYS00YWZmLTk5ZTEtNWE0NGVjM2MzYWU1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg","61","7.4","133,883","tt7146812","movie",NA,NA,NA,NA,"7.4/10","61/100","88%",8,2021-07-11,NA,NA
"Best Animated Feature Film",NA,"Dan Scanlon, Kori Rae","93-2021","tt7146812","Onward","nm0706032","Kori Rae",NA,NA,"Onward",2020,"PG","06 Mar 2020","102 min","Animation, Adventure, Comedy","Dan Scanlon","Dan Scanlon, Keith Bunin, Jason Headley","Tom Holland, Chris Pratt, Julia Louis-Dreyfus","Two elven brothers embark on a quest to bring their father back for one day.","English","United States","Nominated for 1 Oscar. 4 wins & 64 nominations total","https://m.media-amazon.com/images/M/MV5BMTZlYzk3NzQtMmViYS00YWZmLTk5ZTEtNWE0NGVjM2MzYWU1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg","61","7.4","133,883","tt7146812","movie",NA,NA,NA,NA,"7.4/10","61/100","88%",8,2021-07-11,NA,NA
"Best Animated Feature Film",NA,"Glen Keane, Gennie Rim, Peilin Chou","93-2021","tt7488208","Over the Moon","nm0443855","Glen Keane",NA,NA,"Over the Moon",2020,"PG","23 Oct 2020","95 min","Animation, Adventure, Comedy","Glen Keane, John Kahrs","Audrey Wells, Jennifer Yee McDevitt, Alice Wu","Glen Keane, Brycen Hall, Ruthie Ann Miles","In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.","English, Chinese","China, United States","Nominated for 1 Oscar. 2 wins & 59 nominations total","https://m.media-amazon.com/images/M/MV5BNmU0YzljYTYtODU3Zi00YmExLWJhODgtZWJjZmY5OTIyYmEzXkEyXkFqcGdeQXVyNDA5NTgxNjU@._V1_SX300.jpg","60","6.4","20,712","tt7488208","movie",NA,NA,NA,NA,"6.4/10","60/100","81%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Glen Keane, Gennie Rim, Peilin Chou","93-2021","tt7488208","Over the Moon","nm2937345","Gennie Rim",NA,NA,"Over the Moon",2020,"PG","23 Oct 2020","95 min","Animation, Adventure, Comedy","Glen Keane, John Kahrs","Audrey Wells, Jennifer Yee McDevitt, Alice Wu","Glen Keane, Brycen Hall, Ruthie Ann Miles","In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.","English, Chinese","China, United States","Nominated for 1 Oscar. 2 wins & 59 nominations total","https://m.media-amazon.com/images/M/MV5BNmU0YzljYTYtODU3Zi00YmExLWJhODgtZWJjZmY5OTIyYmEzXkEyXkFqcGdeQXVyNDA5NTgxNjU@._V1_SX300.jpg","60","6.4","20,712","tt7488208","movie",NA,NA,NA,NA,"6.4/10","60/100","81%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Glen Keane, Gennie Rim, Peilin Chou","93-2021","tt7488208","Over the Moon","nm1513657","Peilin Chou",NA,NA,"Over the Moon",2020,"PG","23 Oct 2020","95 min","Animation, Adventure, Comedy","Glen Keane, John Kahrs","Audrey Wells, Jennifer Yee McDevitt, Alice Wu","Glen Keane, Brycen Hall, Ruthie Ann Miles","In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.","English, Chinese","China, United States","Nominated for 1 Oscar. 2 wins & 59 nominations total","https://m.media-amazon.com/images/M/MV5BNmU0YzljYTYtODU3Zi00YmExLWJhODgtZWJjZmY5OTIyYmEzXkEyXkFqcGdeQXVyNDA5NTgxNjU@._V1_SX300.jpg","60","6.4","20,712","tt7488208","movie",NA,NA,NA,NA,"6.4/10","60/100","81%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Tomm Moore, Ross Stewart, Paul Young, StÃ©phan Roelants","93-2021","tt5198068","WolfWalkers","nm1119079","Tomm Moore",NA,NA,"Wolfwalkers",2020,"PG","13 Nov 2020","103 min","Animation, Adventure, Family","Tomm Moore, Ross Stewart","Will Collins, Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean","A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.","English","Ireland, Luxembourg, France","Nominated for 1 Oscar. 29 wins & 66 nominations total","https://m.media-amazon.com/images/M/MV5BMzU4OTE5OWQtNDkzMS00NTJjLWI1N2ItNmVmNjU4MzMwN2YyXkEyXkFqcGdeQXVyODgyNzY0MTQ@._V1_SX300.jpg","87","8.0","28,426","tt5198068","movie",NA,NA,NA,NA,"8.0/10","87/100","99%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Tomm Moore, Ross Stewart, Paul Young, StÃ©phan Roelants","93-2021","tt5198068","WolfWalkers","nm2075487","Ross Stewart",NA,NA,"Wolfwalkers",2020,"PG","13 Nov 2020","103 min","Animation, Adventure, Family","Tomm Moore, Ross Stewart","Will Collins, Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean","A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.","English","Ireland, Luxembourg, France","Nominated for 1 Oscar. 29 wins & 66 nominations total","https://m.media-amazon.com/images/M/MV5BMzU4OTE5OWQtNDkzMS00NTJjLWI1N2ItNmVmNjU4MzMwN2YyXkEyXkFqcGdeQXVyODgyNzY0MTQ@._V1_SX300.jpg","87","8.0","28,426","tt5198068","movie",NA,NA,NA,NA,"8.0/10","87/100","99%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Tomm Moore, Ross Stewart, Paul Young, StÃ©phan Roelants","93-2021","tt5198068","WolfWalkers","nm2727721","Paul Young",NA,NA,"Wolfwalkers",2020,"PG","13 Nov 2020","103 min","Animation, Adventure, Family","Tomm Moore, Ross Stewart","Will Collins, Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean","A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.","English","Ireland, Luxembourg, France","Nominated for 1 Oscar. 29 wins & 66 nominations total","https://m.media-amazon.com/images/M/MV5BMzU4OTE5OWQtNDkzMS00NTJjLWI1N2ItNmVmNjU4MzMwN2YyXkEyXkFqcGdeQXVyODgyNzY0MTQ@._V1_SX300.jpg","87","8.0","28,426","tt5198068","movie",NA,NA,NA,NA,"8.0/10","87/100","99%",NA,NA,NA,NA
"Best Animated Feature Film",NA,"Tomm Moore, Ross Stewart, Paul Young, StÃ©phan Roelants","93-2021","tt5198068","WolfWalkers","nm2847097","StÃ©phan Roelants",NA,NA,"Wolfwalkers",2020,"PG","13 Nov 2020","103 min","Animation, Adventure, Family","Tomm Moore, Ross Stewart","Will Collins, Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean","A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.","English","Ireland, Luxembourg, France","Nominated for 1 Oscar. 29 wins & 66 nominations total","https://m.media-amazon.com/images/M/MV5BMzU4OTE5OWQtNDkzMS00NTJjLWI1N2ItNmVmNjU4MzMwN2YyXkEyXkFqcGdeQXVyODgyNzY0MTQ@._V1_SX300.jpg","87","8.0","28,426","tt5198068","movie",NA,NA,NA,NA,"8.0/10","87/100","99%",NA,NA,NA,NA
